,Date,Quarter,Year,Market_id,AveragePrice,Total_vol,Small_vol,Large_vol,XLarge_vol,Type
3149,10/4/2015,Q4,2015,33,1.68,4466.07,58.49,2719.94,405.8,organic
3150,10/30/2016,Q4,2016,33,1.76,6706.92,211.94,3878.06,348.87,organic
3151,10/23/2016,Q4,2016,33,1.16,12154.78,141.64,4350.3,358.26,organic
3152,10/16/2016,Q4,2016,33,1.39,8473.82,202.21,3729.03,293.8,organic
3153,10/9/2016,Q4,2016,33,1.25,10827.2,291.08,3653.4,402.77,organic
3154,10/2/2016,Q4,2016,33,1.79,6425.0,62.65,3661.23,301.15,organic
3155,10/29/2017,Q4,2017,33,1.67,10158.08,327.71,2184.05,36.01,organic
3156,10/22/2017,Q4,2017,33,1.62,12275.26,370.45,2692.51,53.05,organic
3157,10/15/2017,Q4,2017,33,1.6,15559.82,323.77,2409.46,66.32,organic
3158,10/8/2017,Q4,2017,33,1.56,16660.78,416.49,2475.61,67.47,organic
3159,10/1/2017,Q4,2017,33,1.6,14274.34,250.53,2545.53,18.17,organic
3160,10/25/2015,Q4,2015,34,0.99,110896.48,57250.89,33829.89,153.35,conventional
3161,10/18/2015,Q4,2015,34,0.98,117516.57,48540.88,47290.21,115.01,conventional
3162,10/11/2015,Q4,2015,34,1.01,118009.81,53713.89,37828.75,151.21,conventional
3163,10/4/2015,Q4,2015,34,1.04,114487.07,51177.03,38394.24,126.92,conventional
3164,10/30/2016,Q4,2016,34,1.26,105608.34,43905.8,21234.24,183.65,conventional
3165,10/23/2016,Q4,2016,34,1.26,107231.19,40459.99,29276.45,171.82,conventional
3166,10/16/2016,Q4,2016,34,1.22,121791.92,42680.86,32596.5,130.07,conventional
3167,10/9/2016,Q4,2016,34,1.23,118935.46,46103.44,34296.85,198.7,conventional
3168,10/2/2016,Q4,2016,34,1.13,133182.18,48667.09,35464.62,183.93,conventional
3169,10/29/2017,Q4,2017,34,1.3,143342.57,36192.73,35007.6,265.2,conventional
3170,10/22/2017,Q4,2017,34,1.42,115432.53,26729.27,35118.27,103.84,conventional
3171,10/15/2017,Q4,2017,34,1.49,114826.68,27140.34,37806.88,114.24,conventional
3172,10/8/2017,Q4,2017,34,1.66,87278.58,26135.12,16257.01,73.31,conventional
3173,10/1/2017,Q4,2017,34,1.59,112518.2,25019.0,35234.94,85.57,conventional
3174,10/25/2015,Q4,2015,34,1.56,4336.41,62.3,3016.52,0.0,organic
3175,10/18/2015,Q4,2015,34,1.58,5199.39,60.95,3578.07,0.0,organic
3176,10/11/2015,Q4,2015,34,1.13,8171.34,83.19,3470.24,0.0,organic
3177,10/4/2015,Q4,2015,34,1.6,5828.18,54.08,4018.33,0.0,organic
3178,10/30/2016,Q4,2016,34,1.77,6335.66,52.16,4203.61,0.0,organic
3179,10/23/2016,Q4,2016,34,0.97,12376.43,89.04,3435.89,0.0,organic
3180,10/16/2016,Q4,2016,34,1.15,8323.19,52.4,3016.27,0.0,organic
3181,10/9/2016,Q4,2016,34,1.02,12750.65,51.05,3881.16,0.0,organic
3182,10/2/2016,Q4,2016,34,1.69,5791.95,59.6,3548.88,0.0,organic
3183,10/29/2017,Q4,2017,34,1.53,9293.76,151.09,1301.57,0.0,organic
3184,10/22/2017,Q4,2017,34,1.53,10892.04,262.63,1702.26,0.0,organic
3185,10/15/2017,Q4,2017,34,1.64,10752.98,221.97,1582.91,0.0,organic
3186,10/8/2017,Q4,2017,34,1.72,8206.5,228.36,1675.12,0.0,organic
3187,10/1/2017,Q4,2017,34,1.83,7771.43,271.56,1683.7,0.0,organic
3188,10/25/2015,Q4,2015,35,1.26,343757.21,98792.01,190021.02,12903.0,conventional
3189,10/18/2015,Q4,2015,35,1.28,326458.27,94529.6,175181.76,12783.14,conventional
3190,10/11/2015,Q4,2015,35,1.29,355472.28,85276.49,211955.75,13141.51,conventional
3191,10/4/2015,Q4,2015,35,1.1,377192.1,70755.56,259002.51,12312.13,conventional
3192,10/30/2016,Q4,2016,35,1.79,238699.3,97713.53,118831.23,1177.31,conventional
3193,10/23/2016,Q4,2016,35,1.59,253163.64,82312.9,127356.96,1930.47,conventional
3194,10/16/2016,Q4,2016,35,1.61,330213.06,102990.47,180666.02,2661.47,conventional
3195,10/9/2016,Q4,2016,35,1.49,370422.62,133617.58,190297.13,4510.14,conventional
3196,10/2/2016,Q4,2016,35,1.35,381992.7,136133.45,191756.47,4079.46,conventional
3197,10/29/2017,Q4,2017,35,1.45,374807.93,120962.4,209801.43,798.13,conventional
3198,10/22/2017,Q4,2017,35,1.58,337225.47,93869.48,204224.61,851.79,conventional
3199,10/15/2017,Q4,2017,35,1.68,342218.56,89884.18,208158.38,800.92,conventional
3200,10/8/2017,Q4,2017,35,1.66,348907.43,94059.88,214294.88,934.78,conventional
3201,10/1/2017,Q4,2017,35,1.74,318071.39,81753.69,191731.0,927.15,conventional
3202,10/25/2015,Q4,2015,35,1.86,5859.11,1291.46,4345.56,0.0,organic
3203,10/18/2015,Q4,2015,35,2.14,5469.71,1221.59,4054.63,0.0,organic
3204,10/11/2015,Q4,2015,35,2.1,5232.0,1179.15,3815.69,0.0,organic
3205,10/4/2015,Q4,2015,35,2.01,6005.54,1289.92,4536.12,0.0,organic
3206,10/30/2016,Q4,2016,35,2.44,5676.57,1550.22,3615.86,0.0,organic
3207,10/23/2016,Q4,2016,35,2.23,5525.46,1044.35,3807.61,5.34,organic
3208,10/16/2016,Q4,2016,35,2.13,4315.59,1299.88,2582.51,0.0,organic
3209,10/9/2016,Q4,2016,35,2.39,5634.61,1178.65,4135.76,0.0,organic
3210,10/2/2016,Q4,2016,35,2.33,6408.53,1399.51,4712.45,7.96,organic
3211,10/29/2017,Q4,2017,35,1.86,7341.92,2787.56,2909.91,0.0,organic
3212,10/22/2017,Q4,2017,35,1.81,8059.52,2679.07,2828.24,0.0,organic
3213,10/15/2017,Q4,2017,35,1.92,6689.14,2439.7,3012.02,0.0,organic
3214,10/8/2017,Q4,2017,35,1.84,7804.28,2487.05,2762.42,0.0,organic
3215,10/1/2017,Q4,2017,35,1.86,7334.65,2464.29,2785.94,0.0,organic
3216,10/25/2015,Q4,2015,36,1.08,408336.19,172518.85,165522.86,18702.56,conventional
3217,10/18/2015,Q4,2015,36,1.03,447663.17,197862.67,179049.25,19380.83,conventional
3218,10/11/2015,Q4,2015,36,0.93,492276.73,202263.25,234833.71,17638.39,conventional
3219,10/4/2015,Q4,2015,36,1.11,404301.76,154884.04,194838.77,18666.34,conventional
3220,10/30/2016,Q4,2016,36,1.65,270941.97,88975.06,119080.04,14742.36,conventional
3221,10/23/2016,Q4,2016,36,1.32,366026.91,127391.58,119290.35,13215.77,conventional
3222,10/16/2016,Q4,2016,36,1.27,443367.98,133020.51,139616.39,14087.91,conventional
3223,10/9/2016,Q4,2016,36,1.25,473046.6,143507.8,142805.42,15433.41,conventional
3224,10/2/2016,Q4,2016,36,1.09,534801.53,209855.65,131355.15,17065.91,conventional
3225,10/29/2017,Q4,2017,36,1.0,593934.52,169061.21,309160.39,19020.23,conventional
3226,10/22/2017,Q4,2017,36,1.57,343882.42,130818.62,123575.63,17091.4,conventional
3227,10/15/2017,Q4,2017,36,1.67,322915.64,101926.07,136483.97,20792.45,conventional
3228,10/8/2017,Q4,2017,36,1.83,314828.77,114286.86,122377.33,21165.55,conventional
3229,10/1/2017,Q4,2017,36,1.78,321740.77,118114.48,122964.46,17450.03,conventional
3230,10/25/2015,Q4,2015,36,1.65,9164.19,1955.4,6641.62,0.0,organic
3231,10/18/2015,Q4,2015,36,1.85,7576.11,1707.43,5314.68,0.0,organic
3232,10/11/2015,Q4,2015,36,1.82,7472.6,2112.25,4869.08,0.0,organic
3233,10/4/2015,Q4,2015,36,1.85,8490.07,1759.06,6195.85,0.0,organic
3234,10/30/2016,Q4,2016,36,2.74,8933.54,1854.17,6533.7,0.0,organic
3235,10/23/2016,Q4,2016,36,2.73,8533.85,653.46,6987.25,0.0,organic
3236,10/16/2016,Q4,2016,36,2.28,11256.86,1073.78,9006.32,0.0,organic
3237,10/9/2016,Q4,2016,36,2.22,10499.71,908.41,7917.99,0.0,organic
3238,10/2/2016,Q4,2016,36,1.99,12215.92,980.57,7576.82,0.0,organic
3239,10/29/2017,Q4,2017,36,2.13,12179.45,863.06,6224.07,0.0,organic
3240,10/22/2017,Q4,2017,36,2.15,13012.35,951.67,6964.44,0.0,organic
3241,10/15/2017,Q4,2017,36,2.25,11472.41,713.19,6513.89,0.0,organic
3242,10/8/2017,Q4,2017,36,2.33,13013.83,754.58,8162.44,0.0,organic
3243,10/1/2017,Q4,2017,36,2.27,13509.43,1595.59,8857.77,0.0,organic
3244,10/25/2015,Q4,2015,37,1.55,561342.23,126498.63,334051.96,31358.89,conventional
3245,10/18/2015,Q4,2015,37,1.52,586073.85,146584.21,332942.22,31021.35,conventional
3246,10/11/2015,Q4,2015,37,1.58,564456.6,106180.64,351965.39,33512.19,conventional
3247,10/4/2015,Q4,2015,37,1.04,762866.62,119177.06,563257.19,32511.26,conventional
3248,10/30/2016,Q4,2016,37,2.2,477937.8,130025.36,285048.2,3399.09,conventional
3249,10/23/2016,Q4,2016,37,1.87,411873.66,133676.77,178795.94,4817.03,conventional
3250,10/16/2016,Q4,2016,37,1.99,590535.06,141221.01,362859.22,7787.57,conventional
3251,10/9/2016,Q4,2016,37,1.82,673082.26,163264.54,409307.88,9771.72,conventional
3252,10/2/2016,Q4,2016,37,1.52,731993.57,196085.62,421421.2,10626.67,conventional
3253,10/29/2017,Q4,2017,37,1.56,716567.05,197107.52,428002.14,4543.85,conventional
3254,10/22/2017,Q4,2017,37,1.57,768374.15,138067.37,551292.65,2933.7,conventional
3255,10/15/2017,Q4,2017,37,1.76,671239.19,120680.92,461963.1,3144.56,conventional
3256,10/8/2017,Q4,2017,37,1.65,780710.38,118596.49,587792.61,2921.61,conventional
3257,10/1/2017,Q4,2017,37,1.79,660452.07,106075.6,477519.16,3125.78,conventional
3258,10/25/2015,Q4,2015,37,1.94,19311.21,1334.41,17960.82,0.0,organic
3259,10/18/2015,Q4,2015,37,2.79,12642.11,961.55,11680.56,0.0,organic
3260,10/11/2015,Q4,2015,37,2.66,14031.73,1046.84,12984.89,0.0,organic
3261,10/4/2015,Q4,2015,37,2.59,15346.87,1418.72,13915.36,0.0,organic
3262,10/30/2016,Q4,2016,37,3.25,16700.94,2325.93,11142.85,0.0,organic
3263,10/23/2016,Q4,2016,37,2.93,11252.48,522.51,7911.64,0.0,organic
3264,10/16/2016,Q4,2016,37,2.34,9048.18,696.18,5316.66,0.0,organic
3265,10/9/2016,Q4,2016,37,2.72,20761.25,1173.39,16842.78,0.0,organic
3266,10/2/2016,Q4,2016,37,2.64,22501.25,915.83,18642.6,8.81,organic
3267,10/29/2017,Q4,2017,37,2.09,19950.9,11099.63,8152.39,0.0,organic
3268,10/22/2017,Q4,2017,37,2.08,18852.58,9739.13,7981.22,0.0,organic
3269,10/15/2017,Q4,2017,37,2.09,19027.31,10237.78,8211.76,0.0,organic
3270,10/8/2017,Q4,2017,37,2.07,20337.21,10832.88,8426.55,0.0,organic
3271,10/1/2017,Q4,2017,37,2.04,22703.05,11899.79,9824.74,0.0,organic
3272,10/25/2015,Q4,2015,38,1.03,520698.46,130741.16,201858.0,8273.34,conventional
3273,10/18/2015,Q4,2015,38,1.08,484106.11,147440.78,185069.58,10284.15,conventional
3274,10/11/2015,Q4,2015,38,0.9,640331.58,87081.69,301656.56,15431.19,conventional
3275,10/4/2015,Q4,2015,38,1.06,513268.88,103495.71,281914.21,11368.07,conventional
3276,10/30/2016,Q4,2016,38,1.42,368056.21,52130.99,108922.37,1018.01,conventional
3277,10/23/2016,Q4,2016,38,1.12,619599.06,69252.3,212504.79,483.3,conventional
3278,10/16/2016,Q4,2016,38,1.2,618367.26,94032.78,146878.16,452.03,conventional
3279,10/9/2016,Q4,2016,38,1.23,556874.5,74612.15,138352.51,2177.05,conventional
3280,10/2/2016,Q4,2016,38,0.89,917139.67,73071.87,190566.13,3182.66,conventional
3281,10/29/2017,Q4,2017,38,1.53,452358.05,109352.84,121941.84,14722.61,conventional
3282,10/22/2017,Q4,2017,38,1.48,468703.71,115638.44,168488.4,10445.22,conventional
3283,10/15/2017,Q4,2017,38,1.74,411343.55,85159.49,168426.55,10887.91,conventional
3284,10/8/2017,Q4,2017,38,2.02,358445.95,66345.57,129937.45,813.23,conventional
3285,10/1/2017,Q4,2017,38,2.01,363941.68,72930.41,126903.44,659.39,conventional
3286,10/25/2015,Q4,2015,38,1.74,25757.73,3749.12,11950.72,63.86,organic
3287,10/18/2015,Q4,2015,38,1.88,23132.95,4351.2,11840.73,19.98,organic
3288,10/11/2015,Q4,2015,38,1.75,26750.05,4297.16,13215.71,11.98,organic
3289,10/4/2015,Q4,2015,38,1.73,34022.57,4207.08,19775.17,6.65,organic
3290,10/30/2016,Q4,2016,38,2.73,13588.39,794.44,11345.97,23.56,organic
3291,10/23/2016,Q4,2016,38,2.24,15072.28,793.82,10958.22,69.99,organic
3292,10/16/2016,Q4,2016,38,1.59,33108.57,835.37,10706.93,10.46,organic
3293,10/9/2016,Q4,2016,38,1.73,23673.82,689.95,9161.72,0.0,organic
3294,10/2/2016,Q4,2016,38,1.45,35306.91,1498.12,7937.3,9.12,organic
3295,10/29/2017,Q4,2017,38,2.43,26592.14,1118.1,11280.32,16.56,organic
3296,10/22/2017,Q4,2017,38,2.3,29230.93,1276.83,12683.1,15.26,organic
3297,10/15/2017,Q4,2017,38,2.69,25512.65,1121.98,9881.49,25.43,organic
3298,10/8/2017,Q4,2017,38,2.8,27717.86,1079.7,11176.2,7.6,organic
3299,10/1/2017,Q4,2017,38,2.86,25718.23,770.12,9708.8,7.6,organic
3300,10/25/2015,Q4,2015,39,1.08,66852.57,16618.08,33389.28,2073.74,conventional
3301,10/18/2015,Q4,2015,39,1.13,60732.92,16562.04,30936.55,1935.49,conventional
3302,10/11/2015,Q4,2015,39,0.94,88580.07,11289.75,56878.37,1932.9,conventional
3303,10/4/2015,Q4,2015,39,0.99,77514.75,18331.9,47471.02,1657.16,conventional
3304,10/30/2016,Q4,2016,39,1.39,51300.44,8156.83,15739.62,118.13,conventional
3305,10/23/2016,Q4,2016,39,1.23,79477.96,8981.32,34481.19,19.05,conventional
3306,10/16/2016,Q4,2016,39,1.33,68850.22,13123.07,19622.36,46.93,conventional
3307,10/9/2016,Q4,2016,39,1.19,76241.91,13780.11,19165.66,70.54,conventional
3308,10/2/2016,Q4,2016,39,0.87,131585.32,12840.53,28797.61,151.99,conventional
3309,10/29/2017,Q4,2017,39,1.41,70870.34,20428.73,21686.72,276.93,conventional
3310,10/22/2017,Q4,2017,39,1.31,77451.36,21170.41,32061.06,223.31,conventional
3311,10/15/2017,Q4,2017,39,1.6,63283.44,15839.0,26443.4,98.77,conventional
3312,10/8/2017,Q4,2017,39,1.82,56315.89,13845.14,22168.16,38.94,conventional
3313,10/1/2017,Q4,2017,39,1.83,55420.33,13935.32,20908.42,26.77,conventional
3314,10/25/2015,Q4,2015,39,1.99,1405.75,220.69,810.37,0.0,organic
3315,10/18/2015,Q4,2015,39,1.89,1727.27,233.83,1103.19,0.0,organic
3316,10/11/2015,Q4,2015,39,1.8,2180.46,242.52,1442.16,0.0,organic
3317,10/4/2015,Q4,2015,39,1.92,2887.52,283.25,2418.74,3.78,organic
3318,10/30/2016,Q4,2016,39,2.89,1043.41,105.07,907.25,3.03,organic
3319,10/23/2016,Q4,2016,39,2.23,1253.5,48.21,938.03,5.02,organic
3320,10/16/2016,Q4,2016,39,1.83,2160.64,99.83,918.48,11.98,organic
3321,10/9/2016,Q4,2016,39,2.26,1792.53,123.09,853.68,192.57,organic
3322,10/2/2016,Q4,2016,39,1.64,2386.34,155.78,710.62,0.0,organic
3323,10/29/2017,Q4,2017,39,2.48,2797.66,272.0,946.72,0.0,organic
3324,10/22/2017,Q4,2017,39,2.11,3627.68,368.11,1504.17,0.0,organic
3325,10/15/2017,Q4,2017,39,2.55,2819.91,103.65,1021.68,2.12,organic
3326,10/8/2017,Q4,2017,39,2.74,2803.12,236.06,946.35,0.0,organic
3327,10/1/2017,Q4,2017,39,2.88,2413.84,148.64,825.79,0.0,organic
3328,10/25/2015,Q4,2015,40,1.21,151268.28,52371.31,37039.7,37.92,conventional
3329,10/18/2015,Q4,2015,40,1.26,143944.11,53413.73,34898.38,25.38,conventional
3330,10/11/2015,Q4,2015,40,1.15,159011.26,77647.86,25627.41,28.01,conventional
3331,10/4/2015,Q4,2015,40,1.23,151219.39,64603.33,36643.05,51.42,conventional
3332,10/30/2016,Q4,2016,40,1.01,128966.42,51881.76,6010.11,59.48,conventional
3333,10/23/2016,Q4,2016,40,0.95,184407.0,90463.63,8443.95,49.0,conventional
3334,10/16/2016,Q4,2016,40,1.29,124201.08,53894.09,12563.71,46.82,conventional
3335,10/9/2016,Q4,2016,40,1.3,125599.65,49980.28,19770.43,125.39,conventional
3336,10/2/2016,Q4,2016,40,1.16,140030.37,51859.03,14340.74,35.83,conventional
3337,10/29/2017,Q4,2017,40,1.34,134388.82,83829.38,11655.32,117.88,conventional
3338,10/22/2017,Q4,2017,40,1.61,120265.74,72104.67,8866.99,81.1,conventional
3339,10/15/2017,Q4,2017,40,1.75,125434.52,56251.73,17904.77,50.25,conventional
3340,10/8/2017,Q4,2017,40,1.83,127591.09,50280.03,6489.27,77.53,conventional
3341,10/1/2017,Q4,2017,40,1.83,129576.56,53230.11,6365.22,139.39,conventional
3342,10/25/2015,Q4,2015,40,1.2,6581.8,1676.18,1349.56,227.92,organic
3343,10/18/2015,Q4,2015,40,1.26,7031.45,1817.97,1798.19,0.0,organic
3344,10/11/2015,Q4,2015,40,1.57,4180.11,1197.54,1561.3,0.0,organic
3345,10/4/2015,Q4,2015,40,1.52,5141.68,1420.04,1780.46,0.0,organic
3346,10/30/2016,Q4,2016,40,1.0,6655.57,800.43,637.41,0.0,organic
3347,10/23/2016,Q4,2016,40,1.12,10673.47,2556.24,835.53,0.0,organic
3348,10/16/2016,Q4,2016,40,1.6,8973.5,2383.54,1980.2,0.0,organic
3349,10/9/2016,Q4,2016,40,1.23,8098.83,320.93,1234.08,0.0,organic
3350,10/2/2016,Q4,2016,40,1.23,6734.06,572.55,704.25,0.0,organic
3351,10/29/2017,Q4,2017,40,1.8,6098.89,14.42,924.45,0.0,organic
3352,10/22/2017,Q4,2017,40,2.02,6578.62,44.43,1254.63,0.0,organic
3353,10/15/2017,Q4,2017,40,2.14,7426.84,27.16,1200.53,0.0,organic
3354,10/8/2017,Q4,2017,40,2.27,6086.65,19.03,733.82,0.0,organic
3355,10/1/2017,Q4,2017,40,2.36,6583.11,26.77,913.31,0.0,organic
3356,10/25/2015,Q4,2015,41,1.26,48971.6,935.77,30448.48,18.45,conventional
3357,10/18/2015,Q4,2015,41,1.26,48655.18,748.89,28155.56,21.65,conventional
3358,10/11/2015,Q4,2015,41,1.32,45170.5,1054.4,27690.82,26.06,conventional
3359,10/4/2015,Q4,2015,41,1.34,41904.06,1777.42,22698.79,10.41,conventional
3360,10/30/2016,Q4,2016,41,1.56,33699.68,967.38,25926.02,12.23,conventional
3361,10/23/2016,Q4,2016,41,1.38,56428.14,1110.87,37054.07,41.02,conventional
3362,10/16/2016,Q4,2016,41,1.36,55053.59,1344.18,31561.93,21.67,conventional
3363,10/9/2016,Q4,2016,41,1.23,69593.63,980.44,46378.32,56.22,conventional
3364,10/2/2016,Q4,2016,41,1.43,53796.49,987.21,32211.73,37.44,conventional
3365,10/29/2017,Q4,2017,41,1.46,53621.45,4026.13,30151.64,29.82,conventional
3366,10/22/2017,Q4,2017,41,1.51,44004.03,9115.03,23293.35,47.27,conventional
3367,10/15/2017,Q4,2017,41,1.57,43715.52,9713.37,25427.16,63.06,conventional
3368,10/8/2017,Q4,2017,41,1.57,45452.47,8991.47,18883.83,12.52,conventional
3369,10/1/2017,Q4,2017,41,1.58,47034.13,8960.94,26794.59,26.53,conventional
3370,10/25/2015,Q4,2015,41,1.6,1566.33,0.0,91.58,0.0,organic
3371,10/18/2015,Q4,2015,41,1.61,1398.54,0.0,59.14,0.0,organic
3372,10/11/2015,Q4,2015,41,1.57,1599.13,0.0,26.54,0.0,organic
3373,10/4/2015,Q4,2015,41,1.64,1130.91,0.0,72.27,0.0,organic
3374,10/30/2016,Q4,2016,41,1.73,667.95,4.91,57.64,0.0,organic
3375,10/23/2016,Q4,2016,41,1.69,961.36,0.0,37.97,0.0,organic
3376,10/16/2016,Q4,2016,41,1.61,795.95,0.0,50.17,0.0,organic
3377,10/9/2016,Q4,2016,41,1.6,1007.51,0.0,68.44,0.0,organic
3378,10/2/2016,Q4,2016,41,1.59,1233.27,0.0,76.93,0.0,organic
3379,10/29/2017,Q4,2017,41,1.35,7073.65,78.85,61.04,0.0,organic
3380,10/22/2017,Q4,2017,41,1.35,5189.51,74.88,74.94,0.0,organic
3381,10/15/2017,Q4,2017,41,1.34,5963.47,86.38,66.06,0.0,organic
3382,10/8/2017,Q4,2017,41,1.32,7491.15,54.15,124.32,0.0,organic
3383,10/1/2017,Q4,2017,41,1.41,6358.44,127.81,61.21,0.0,organic
3384,10/25/2015,Q4,2015,42,1.12,234023.9,109048.96,51940.14,43.18,conventional
3385,10/18/2015,Q4,2015,42,1.11,256610.0,112096.12,54378.07,42.22,conventional
3386,10/11/2015,Q4,2015,42,0.88,402228.35,175545.51,90767.27,80.58,conventional
3387,10/4/2015,Q4,2015,42,0.89,413839.96,184069.95,92366.74,106.53,conventional
3388,10/30/2016,Q4,2016,42,1.52,265332.11,93166.48,68007.5,150.2,conventional
3389,10/23/2016,Q4,2016,42,1.53,281815.95,91272.27,92612.09,130.21,conventional
3390,10/16/2016,Q4,2016,42,1.26,371149.3,116452.65,117544.17,214.87,conventional
3391,10/9/2016,Q4,2016,42,1.45,337370.09,110106.06,105328.06,119.9,conventional
3392,10/2/2016,Q4,2016,42,1.45,323324.31,123390.79,72977.08,250.23,conventional
3393,10/29/2017,Q4,2017,42,1.19,479880.25,310309.77,48829.24,661.15,conventional
3394,10/22/2017,Q4,2017,42,1.54,366454.43,235502.11,36022.98,487.62,conventional
3395,10/15/2017,Q4,2017,42,1.71,328041.36,201650.5,30918.98,66.61,conventional
3396,10/8/2017,Q4,2017,42,1.76,362523.96,232556.89,34336.91,51.95,conventional
3397,10/1/2017,Q4,2017,42,1.96,298663.48,184126.8,34452.35,47.63,conventional
3398,10/25/2015,Q4,2015,42,1.49,1098.67,2.0,0.0,0.0,organic
3399,10/18/2015,Q4,2015,42,1.49,1162.28,1.0,1.28,0.0,organic
3400,10/11/2015,Q4,2015,42,1.5,1732.8,4.85,1.28,0.0,organic
3401,10/4/2015,Q4,2015,42,1.47,1402.83,15.38,0.0,0.0,organic
3402,10/30/2016,Q4,2016,42,1.47,3023.03,433.89,62.36,0.0,organic
3403,10/23/2016,Q4,2016,42,1.49,3701.46,623.9,89.87,0.0,organic
3404,10/16/2016,Q4,2016,42,1.4,3226.62,362.82,40.67,0.0,organic
3405,10/9/2016,Q4,2016,42,1.58,4094.16,1007.71,152.41,0.0,organic
3406,10/2/2016,Q4,2016,42,2.29,3413.45,2573.39,180.06,0.0,organic
3407,10/29/2017,Q4,2017,42,1.94,6320.26,92.65,741.78,0.0,organic
3408,10/22/2017,Q4,2017,42,2.18,6399.75,108.7,1003.5,0.0,organic
3409,10/15/2017,Q4,2017,42,2.7,3288.85,125.79,659.65,0.0,organic
3410,10/8/2017,Q4,2017,42,1.89,5500.88,103.57,527.61,0.0,organic
3411,10/1/2017,Q4,2017,42,2.14,7152.31,174.02,928.96,0.0,organic
3440,9/27/2015,Q3,2015,1,0.99,106803.39,1204.88,99409.21,154.84,conventional
3441,9/20/2015,Q3,2015,1,1.33,69759.01,1028.03,59313.12,150.5,conventional
3442,9/13/2015,Q3,2015,1,1.28,76111.27,985.73,65696.86,142.0,conventional
3443,9/6/2015,Q3,2015,1,1.11,99172.96,879.45,90062.62,240.79,conventional
3444,9/25/2016,Q3,2016,1,1.62,96853.15,7658.55,79425.81,43.25,conventional
3445,9/18/2016,Q3,2016,1,1.39,79513.63,6624.37,63384.56,37.48,conventional
3446,9/11/2016,Q3,2016,1,1.37,81473.15,6258.88,63511.85,42.26,conventional
3447,9/4/2016,Q3,2016,1,1.44,95456.26,14741.13,64966.75,88.11,conventional
3448,9/24/2017,Q3,2017,1,1.64,68539.64,2508.62,56023.16,74.82,conventional
3449,9/17/2017,Q3,2017,1,1.41,80109.29,3986.2,66934.64,33.59,conventional
3450,9/10/2017,Q3,2017,1,1.78,99645.88,3368.35,87155.11,136.96,conventional
3451,9/3/2017,Q3,2017,1,1.76,74297.64,4738.38,59299.03,121.57,conventional
3452,9/27/2015,Q3,2015,1,1.98,814.13,13.79,140.23,0.0,organic
3453,9/20/2015,Q3,2015,1,1.98,774.2,42.63,228.13,0.0,organic
3454,9/13/2015,Q3,2015,1,1.99,902.5,13.86,105.13,0.0,organic
3455,9/6/2015,Q3,2015,1,1.86,1168.86,30.13,96.18,0.0,organic
3456,9/25/2016,Q3,2016,1,1.68,2019.71,33.22,190.77,0.0,organic
3457,9/18/2016,Q3,2016,1,1.69,2137.53,47.35,194.65,0.0,organic
3458,9/11/2016,Q3,2016,1,1.68,3501.41,128.94,227.69,0.0,organic
3459,9/4/2016,Q3,2016,1,1.73,2194.77,52.26,181.76,0.0,organic
3460,9/24/2017,Q3,2017,1,1.42,3627.18,56.82,95.31,0.0,organic
3461,9/17/2017,Q3,2017,1,1.55,3431.2,30.32,215.1,0.0,organic
3462,9/10/2017,Q3,2017,1,1.78,3139.84,45.5,196.27,0.0,organic
3463,9/3/2017,Q3,2017,1,2.0,2022.0,112.42,254.49,0.0,organic
3464,9/27/2015,Q3,2015,2,1.07,370321.17,262107.44,61870.63,680.8,conventional
3465,9/20/2015,Q3,2015,2,0.93,516432.6,346118.51,82762.72,1349.41,conventional
3466,9/13/2015,Q3,2015,2,1.07,417232.18,278048.26,62485.97,714.93,conventional
3467,9/6/2015,Q3,2015,2,0.97,472136.53,303113.24,73675.85,911.25,conventional
3468,9/25/2016,Q3,2016,2,1.26,435756.8,174532.18,77098.81,131.95,conventional
3469,9/18/2016,Q3,2016,2,1.01,527700.95,233800.98,70931.17,132.15,conventional
3470,9/11/2016,Q3,2016,2,0.9,597759.18,286405.76,54347.66,206.41,conventional
3471,9/4/2016,Q3,2016,2,0.89,614657.03,356593.2,55475.65,130.69,conventional
3472,9/24/2017,Q3,2017,2,1.5,403780.43,222498.3,45024.88,34.48,conventional
3473,9/17/2017,Q3,2017,2,1.59,392935.2,204374.88,47135.66,92.68,conventional
3474,9/10/2017,Q3,2017,2,1.54,466988.83,241057.35,47619.22,111.21,conventional
3475,9/3/2017,Q3,2017,2,1.53,433455.08,235645.56,47493.42,121.59,conventional
3476,9/27/2015,Q3,2015,2,2.01,5392.63,2232.51,3021.0,0.0,organic
3477,9/20/2015,Q3,2015,2,2.04,5705.15,2378.64,3304.23,0.0,organic
3478,9/13/2015,Q3,2015,2,2.0,5891.89,2340.17,3395.62,0.0,organic
3479,9/6/2015,Q3,2015,2,1.98,6736.29,2522.07,3851.76,0.0,organic
3480,9/25/2016,Q3,2016,2,2.02,7914.63,1400.26,4568.2,0.0,organic
3481,9/18/2016,Q3,2016,2,1.91,8231.32,1392.93,4819.24,0.0,organic
3482,9/11/2016,Q3,2016,2,1.43,13016.7,1355.94,4532.39,0.0,organic
3483,9/4/2016,Q3,2016,2,1.38,15106.95,1585.58,5389.1,0.0,organic
3484,9/24/2017,Q3,2017,2,2.56,18912.3,507.34,5068.56,0.0,organic
3485,9/17/2017,Q3,2017,2,2.54,17292.22,521.38,5064.08,0.0,organic
